ds_n,model,strategy,n.samples,n.attributes,n.rare,p.rare,L1.mean,L1.min,L1.max,L1.sd,L2.mean,L2.min,L2.max,L3.mean,L3.min,L3.max,L3.sd,T2,T3,T4,C2.mean,C2.min,C2.max,C2.sd,C3.mean,C3.min,C3.max,C3.sd,C4.mean,S1.mean,S1.min,S1.max,S1.sd,S2.mean,S2.min,S2.max,S2.sd,S3.mean,S3.min,S3.max,S3.sd,S4.mean,S4.min,S4.max,S4.sd
QSAR-TID-12013,BG,WC,200,1024,12,6,0.0129461266387472,1.31767634435217E-20,0.0930163977120028,0.0208542650460972,0.0006003280637062,0.0006003280637062,0.0006003280637062,0.0004679964275605,0,0.0079170926333269,0.0010363482145428,5.12,0.34,0.06640625,0.0991224432063302,0.0002364413404071,0.495312065280558,0.0829229685276669,0.540166015625,0.51,0.9,0.0639519750267178,0.53,0.094228961737937,0,0.799491299121825,0.132793924580891,0.0560321136934673,0.0029296875,0.1201171875,0.0327555441413102,0.0216126397635589,0,0.639186337371503,0.0685867159241746,0.0004786056428799,0,0.0363825132732153,0.0029883429187077
QSAR-TID-12131,DT,WC,111,1024,10,9.00900900900901,0.0043755295353703,4.88175615074073E-20,0.10625047549827,0.0169376409344906,0.0003034444014791,0.0003034444014791,0.0003034444014791,0.0002394839527165,3.08148791101958E-33,0.0119394330358957,0.0012419448591104,9.22522522522523,0.441441441441441,0.0478515625,0.13145316620785,0,0.509631364782386,0.108593032172283,0.537540470157658,0.504504504504504,0.891891891891892,0.0701494299860538,0.720720720720721,0.136178073091083,0,0.673410945517278,0.143130466704228,0.0608487215909091,0.005859375,0.1416015625,0.0349627807261539,0.0343825873348112,0,0.397904515115358,0.062537740033425,0.0001408699680581,0,0.0078141059909259,0.0007888145414216
QSAR-TID-12173,BG,GN,114,1024,7,6.14035087719298,0.0259199177130246,5.24691628051939E-19,0.226886124307134,0.0403125986736085,0.002282692433685,0.002282692433685,0.002282692433685,0.0014433675863278,4.93038065763132E-32,0.041565108366259,0.0045815924890701,8.98245614035088,0.385964912280702,0.04296875,0.142017569047995,0.0007243652049358,0.562170931243362,0.12300597722764,0.521484375,0.5,0.885964912280702,0.0513580899808115,0.675438596491228,0.1194892605918,0.002194200809045,0.535381335464932,0.104610094789725,0.0590690680309734,0,0.099609375,0.022448467340111,0.0211283631536396,0,0.232842865546065,0.0343952955552153,0.0056404404644691,0,0.135680491455055,0.0230832642588008
QSAR-TID-12263,RF,GN,47,1024,13,27.6595744680851,0.0385114217204362,3.96513737490794E-18,0.296993740380644,0.0563756049905616,0.0045937169763417,0.0045937169763417,0.0045937169763417,0.0025713401277786,4.49506511951845E-08,0.0254000047969656,0.0051271118195341,21.7872340425532,0.297872340425532,0.013671875,0.17670679714059,0,0.403875723009719,0.0939505115448692,0.527281416223404,0.51063829787234,0.851063829787234,0.0474615413700248,0.48936170212766,0.161831274592755,0,0.601442575565938,0.149803649426819,0.0450704823369565,0,0.091796875,0.0299613360101852,0.0377780289369927,0,0.266826503810008,0.0613959203056553,0.0021104160021997,0,0.0226083033412679,0.0049216746077358
QSAR-TID-12407,RF,GN,66,1024,10,15.1515151515152,0.0335711987268291,5.49266393306373E-19,0.162276113475924,0.0374883703908408,0.002511109693751,0.002511109693751,0.002511109693751,0.0028953741170235,6.93334779979405E-33,0.0522260677281363,0.0073975161855393,15.5151515151515,0.151515151515152,0.009765625,0.376222137356076,0.0080374852625941,0.665038190410827,0.190325336979759,0.520345052083333,0.5,0.863636363636364,0.0460570243312067,0.424242424242424,0.09626325085157,0,0.920337140460252,0.121281542609003,0.0352013221153846,0,0.1689453125,0.0395102326567558,0.0124969693740648,0,0.071186097421037,0.0172077168237833,0.0045416260398398,0,0.0732266491863953,0.013657550387238
QSAR-TID-12536,SVR,WC,202,1024,15,7.42574257425743,0.0116551021125188,3.47393477283169E-19,0.166324746502015,0.0256789320286482,0.0007919845615726,0.0007919845615726,0.0007919845615726,0.0005885174562373,1.23259516440783E-32,0.0205220801635583,0.0020727876620129,5.06930693069307,0.376237623762376,0.07421875,0.115946892799367,0.000546445100674,0.450219654797527,0.0921198542616243,0.524269028465347,0.495049504950495,0.886138613861386,0.0517493592821837,0.584158415841584,0.144635817521184,0,0.677607735702936,0.130084461839146,0.0820263914800995,0.0078125,0.1279296875,0.028679613531553,0.0239088416132025,0,0.459152243484461,0.0510437143160827,0.0012746114194671,0,0.109986501821259,0.0086996383412093
QSAR-TID-12587,XG,GN,157,1024,9,5.73248407643312,0.0065368536453018,2.90827890702802E-20,0.122077075214311,0.0228040192687369,0.0005594415001036,0.0005594415001036,0.0005594415001036,0.0002838796198066,7.70371977754894E-34,0.011513366375406,0.0012725389080431,6.52229299363057,0.484076433121019,0.07421875,0.114334804459702,0.0013631508238154,0.512704875091114,0.0902901103972976,0.529589221735669,0.503184713375796,0.885350318471338,0.0539109455497109,0.554140127388535,0.114294005128347,0,0.551040106302155,0.111475582402426,0.0652105869391026,0,0.1376953125,0.0305484052905268,0.0192639110379672,0,0.158661055864825,0.0331105997618214,0.0012036470252301,0,0.0595650983267234,0.0066089664172138
QSAR-TID-12635,XG,GN,85,1024,6,7.05882352941176,0.0019954167812404,5.66341751614551E-20,0.049052982601483,0.0081743045074572,7.00148334387776E-05,7.00148334387776E-05,7.00148334387776E-05,0.0001367640378464,9.96107112498341E-34,0.0030084598781164,0.0004413703073992,12.0470588235294,0.694117647058824,0.0576171875,0.113654914163012,0,0.35797069693878,0.0754380356290622,0.513304227941176,0.505882352941176,0.694117647058824,0.0173014079568065,0.529411764705882,0.209416365695217,0,0.629708424095425,0.164238513215782,0.0344703311011905,0,0.103515625,0.0230049284774178,0.0510934761589868,0,0.396532699376744,0.0849904292950909,0.0001125696021939,0,0.0029151969463986,0.0004008006298383
QSAR-TID-12718,SVR,GN,134,1024,22,16.4179104477612,2.332700401045E-17,2.35174267406118E-33,6.60304563711139E-16,1.09304982567257E-16,1.24025672912213E-32,1.24025672912213E-32,1.24025672912213E-32,7.64269568988385E-05,0,0.0049535749369426,0.0004722884530405,7.64179104477612,0.537313432835821,0.0703125,0.126206641051363,0,0.596890821499931,0.113304532512396,0.604929454291045,0.567164179104478,0.962686567164179,0.0724166982258296,0.5,0.0788965803636144,0,0.922245621107267,0.145642449767825,0.0563836348684211,0,0.158203125,0.0387128301420847,0.0247253410596408,0,0.850536985651529,0.0864356308618554,9.68484325119344E-05,0,0.0027550958157672,0.0003866205739303
QSAR-TID-12780,DT,WC,121,1024,21,17.3553719008264,0.0082964182443823,5.30747206585696E-19,0.212076163460686,0.0337315601992468,0.0011972452533472,0.0011972452533472,0.0011972452533472,0.0003396475142612,0,0.0111186902697171,0.0014719903754337,8.46280991735537,0.661157024793388,0.078125,0.0994429647001678,0,0.531910428690766,0.0774940006324181,0.626259039256198,0.214876033057851,0.933884297520661,0.0595999410759174,0.776859504132231,0.180822422362084,0,0.848899494725645,0.196411567437866,0.0841552734375,0.0029296875,0.12890625,0.0262832154550376,0.0616509322238564,0,0.720630352145455,0.138867735355758,0.00184357737375,0,0.185942898418748,0.0170391480168571
QSAR-TID-12847,DT,RO,215,1024,68,31.6279069767442,0.004837693434613,5.22598000442054E-20,0.154683881700639,0.0199818828765415,0.0004208218250438,0.0004208218250438,0.0004208218250438,0.0003528733341183,7.70371977754894E-34,0.0157821532980411,0.001625916935497,4.76279069767442,0.437209302325581,0.091796875,0.0968118402273213,0.0003252475682385,0.466631734898938,0.0793616347893379,0.574518531976744,0.53953488372093,0.948837209302326,0.0663531441668625,0.223255813953488,0.0709806595543016,0,0.769275162511116,0.117981697480481,0.0580370181074766,0,0.1416015625,0.0371722088943354,0.0178351034344366,0,0.591784275656503,0.0578632295294077,0.0002533570160456,0,0.0150975756546598,0.0017706221779962
QSAR-TID-12887,DT,WC,117,1024,8,6.83760683760684,0.0190668288302985,1.26281502372376E-18,0.3480591970296,0.0533541839850084,0.0031858824065149,0.0031858824065149,0.0031858824065149,0.002645254616473,0,0.0811859567852365,0.0112713280195427,8.75213675213675,0.427350427350427,0.048828125,0.110704132304441,0,0.431353710401696,0.0942665540854819,0.548661191239316,0.521367521367521,0.948717948717949,0.0606333075254819,0.572649572649573,0.132758620867606,0,0.567315990909956,0.161011174892642,0.0464119746767241,0,0.08984375,0.0234153616312819,0.0366074068382515,0,0.317930016096161,0.0755143071898643,0.0023933095023511,0,0.179615219360174,0.0168762941946642
QSAR-TID-12959,SVR,WC,72,1024,19,26.3888888888889,0,0,0,0,0,0,0,0.0003679329171969,3.95320616513646E-33,0.0151737281858568,0.0019429975451137,14.2222222222222,0.819444444444444,0.0576171875,0.112761332376936,0,0.438380062787175,0.0750001627658387,0.700887044270833,0.152777777777778,0.888888888888889,0.207989861630985,0.944444444444444,0.15694762306298,0,0.910245823131202,0.239276276774928,0.0991692341549296,0.0244140625,0.1357421875,0.0154256153613642,0.0675589366765287,0,0.508605250650658,0.126354629005415,0.0005344608197514,0,0.0158608603673053,0.0023850514249929
QSAR-TID-17086,DT,WC,74,1024,8,10.8108108108108,0.0112755192249608,4.12879225371457E-19,0.179698049673585,0.0328591461932233,0.0011922699643867,0.0011922699643867,0.0011922699643867,0.0008134894749279,7.70371977754894E-34,0.0263655857831268,0.003268994594318,13.8378378378378,0.472972972972973,0.0341796875,0.152224781423554,0,0.4672839559063,0.107809533255919,0.516086887668919,0.5,0.837837837837838,0.0458214239203742,0.581081081081081,0.144613465067136,0,0.721946759269208,0.125443107139561,0.0474502354452055,0.0107421875,0.09375,0.0194536732576816,0.0344787944064605,0,0.521207123219312,0.0792511442500943,0.0021850199217448,0,0.11984802170551,0.0144292490575547
QSAR-TID-17121,RF,WC,182,1024,28,15.3846153846154,0.0310222243364742,4.70247480181768E-19,0.334999980723604,0.0574090744857081,0.0042400714348062,0.0042400714348062,0.0042400714348062,0.0028099377479373,0,0.0449854538427241,0.0078144783653009,5.62637362637363,0.357142857142857,0.0634765625,0.104410556600376,0,0.438172628928435,0.0831773171319938,0.530310997596154,0.494505494505495,0.917582417582418,0.0770039285334869,0.445054945054945,0.117398614648933,0,0.533829771562526,0.107439979859782,0.0628722807320442,0,0.1318359375,0.0377555543163946,0.0246459593058717,0,0.284974225006499,0.0455864373730653,0.0039161405557871,0,0.138478942228889,0.0164137149927483
QSAR-TID-19607,DT,RO,143,1024,32,22.3776223776224,0.013110259454915,6.65204834684547E-19,0.244924971681803,0.0384359022949346,0.0016388665890035,0.0016388665890035,0.0016388665890035,0.0009998090058552,1.23259516440783E-32,0.0424374247652388,0.0048061102604575,7.16083916083916,0.433566433566434,0.060546875,0.102333427827316,0.0003055043541394,0.380927457824487,0.0782710172503166,0.51273628715035,0.496503496503497,0.867132867132867,0.0428694339992431,0.342657342657343,0.114550052728039,0,0.998823175062085,0.15756231267332,0.0475695972711268,0,0.0810546875,0.0170870557130542,0.0275238994951403,0,0.65616831103651,0.0805642174501836,0.0049973231381354,0,0.240630636765252,0.029945251171394
QSAR-TID-19689,MLP,GN,157,1024,10,6.36942675159236,0.0329380234442492,1.43193187551187E-20,0.241686774053503,0.0473116274244859,0.0033090462162503,0.0033090462162503,0.0033090462162503,0.0024868954291303,6.93334779979405E-33,0.0656709154790265,0.0071022317996325,6.52229299363057,0.32484076433121,0.0498046875,0.113089562207992,0,0.506305546140083,0.102283376067381,0.523356638136943,0.503184713375796,0.866242038216561,0.0447774525080399,0.745222929936306,0.157390074033038,0,0.87014677779698,0.167751079318561,0.044502453926282,0,0.1103515625,0.0296430555581079,0.0226928208470153,0,0.300124028501844,0.0443504931258763,0.0043939362781216,0,0.160344651800949,0.0181290891628031
QSAR-TID-20025,XG,WC,89,1024,12,13.4831460674157,0,0,0,0,0,0,0,0.0001941980867652,0,0.0084966296975698,0.0009737621747493,11.5056179775281,0.786516853932584,0.068359375,0.103129317624183,0,0.499750141953277,0.0714154798256274,0.657314343398876,0.370786516853933,0.921348314606742,0.0535814376422503,0.865168539325843,0.253867709937705,0,0.736564805322689,0.252414149372953,0.0992764559659091,0.0390625,0.142578125,0.0141957302503535,0.093939268738252,0,0.54252771244005,0.150521675386603,0.0001733282113896,0,0.0069220642218738,0.0008185833671631
QSAR-TID-20128,XG,GN,100,1024,11,11,0.0101039524775458,8.19786738838036E-19,0.199757459089242,0.0398040192525508,0.0016706062048393,0.0016706062048393,0.0016706062048393,0.0006521007202079,1.23259516440783E-32,0.0251231567508061,0.0029417548269472,10.24,0.58,0.056640625,0.0900722589965036,0,0.322474041844576,0.0610843155168782,0.51595703125,0.5,0.87,0.0354010966436469,0.66,0.244401741156985,0,0.741857295500729,0.205149683112418,0.0553977272727273,0,0.0947265625,0.020361048857571,0.0964712197360755,0,0.480249908446544,0.138810251936239,0.0001229399911715,0,0.0045656281155557,0.0005323956559521
QSAR-TID-20137,XG,WC,101,1024,40,39.6039603960396,0.000823803403241,5.06751454690333E-20,0.0329457521940055,0.0047456981140168,2.29773159970756E-05,2.29773159970756E-05,2.29773159970756E-05,9.53396260602576E-05,0,0.0053764801662906,0.0005642604176176,10.1386138613861,0.584158415841584,0.0576171875,0.160125755997671,0.0008970675243413,0.751302190435622,0.155004718169305,0.524249690594059,0.0594059405940594,0.97029702970297,0.0945651982884348,0.326732673267327,0.0999819048302004,0,0.859173102736355,0.160518381372175,0.03435546875,0,0.1025390625,0.0248930599369896,0.0301414621545743,0,0.738178420465616,0.090141837946544,0.0003750261698739,0,0.0147417261357917,0.0018164746947199
QSAR-TID-20162,DT,WC,156,1024,30,19.2307692307692,0.0048849708334335,2.07524915869589E-20,0.176166653633118,0.0239454890797569,0.000593573833163,0.000593573833163,0.000593573833163,0.000711174363691,3.08148791101958E-33,0.0381171657851361,0.004302620248585,6.56410256410256,0.371794871794872,0.056640625,0.138376530157149,0.0002479047531987,0.712501032373407,0.114542876838302,0.667242588141026,0.032051282051282,0.961538461538462,0.0902242877429527,0.320512820512821,0.0601010748135146,0,0.679333368937174,0.122484217171501,0.052375252016129,0,0.173828125,0.0322284877723231,0.0148817973082648,0,0.406193853956438,0.0495048345443108,0.0001223228008966,0,0.0069580325619847,0.0006561739675692
QSAR-TID-30000,MLP,GN,83,1024,13,15.6626506024096,0,0,0,0,0,0,0,5.00181491679838E-05,1.77138426250962E-38,0.0011168507619768,0.0001915414125302,12.3373493975904,0.807228915662651,0.0654296875,0.111382812271879,0,0.449064821504463,0.0742086834014356,0.679828689759036,0.265060240963855,0.939759036144578,0.0577041368911785,0.843373493975904,0.189599137999167,0,0.629098277059469,0.201728834271,0.0987161775914634,0.0283203125,0.1318359375,0.015993055840834,0.0502260155001558,0,0.395764642199192,0.0916764812577978,0.0001725518125298,0,0.0064626845996825,0.0008027208005139
QSAR-TID-30004,XG,GN,84,1024,14,16.6666666666667,0,0,0,0,0,0,0,0.000124688196869,0,0.0023274608616873,0.0004311788688612,12.1904761904762,0.80952380952381,0.06640625,0.103906277622371,0,0.419069310080772,0.0698103289550813,0.73515392485119,0.226190476190476,0.94047619047619,0.0812708945215647,0.928571428571429,0.185272633437636,0,0.862305548738923,0.197901212183883,0.0977974397590361,0.029296875,0.1318359375,0.0167008361982847,0.0685266806585763,0,0.743570859385935,0.115960019553442,0.0004129696444247,0,0.0113547113922786,0.001849197269935
QSAR-TID-30005,SVR,SMT,81,1024,20,24.6913580246914,0,0,0,0,0,0,0,0.0001112719743961,2.02225661691136E-33,0.0043682863511666,0.0005413198799429,12.641975308642,0.802469135802469,0.0634765625,0.105805367809697,0,0.459341743589987,0.0709979111321375,0.738148630401235,0.185185185185185,0.901234567901235,0.142179851387817,0.864197530864197,0.135213915110062,0,1,0.255753291646244,0.09779052734375,0.0244140625,0.1318359375,0.0175298099234932,0.0802792062005563,0,1,0.237616589496408,0.0003853245898326,0,0.0110422343868133,0.0014082504539461
QSAR-TID-30009,XG,WC,102,1024,20,19.6078431372549,0.0001939788536149,2.93864351545999E-21,0.0098929215343613,0.001378411188324,1.91901757813786E-06,1.91901757813786E-06,1.91901757813786E-06,5.75334245287232E-05,7.70371977754894E-34,0.0014322517917538,0.0002218843734656,10.0392156862745,0.754901960784314,0.0751953125,0.0905506561166435,0.000630214580731,0.331217770288404,0.0623288423908735,0.648877910539216,0.568627450980392,0.950980392156863,0.0522499044508158,0.696078431372549,0.159803317617243,0,0.91341436708932,0.222660022284037,0.0967377011138614,0.0068359375,0.142578125,0.02130331275779,0.0657053950550843,0,0.834325806005183,0.175466266423587,0.0002871418578762,0,0.0086845693270456,0.0013234177169661
QSAR-TID-30010,MLP,WC,82,1024,14,17.0731707317073,0,0,0,0,0,0,0,0.0001556614177249,0,0.0064464706251157,0.0008299847336926,12.4878048780488,0.804878048780488,0.064453125,0.102080213166983,0,0.367497068066885,0.0661678439747031,0.728289348323171,0.24390243902439,0.951219512195122,0.0862026566845364,0.829268292682927,0.143378229549587,0,1,0.215240034211128,0.099561149691358,0.0361328125,0.126953125,0.015504679892107,0.0687733426413671,0,1,0.159248770686142,0.0004507371484739,0,0.0159499325645747,0.0020493902438903
QSAR-TID-30015,MLP,WC,116,1024,20,17.2413793103448,0.0031528536540783,1.07444964546565E-19,0.0967024795696105,0.0129907955817918,0.0001772464217891,0.0001772464217891,0.0001772464217891,0.0001831231773411,7.70371977754894E-34,0.0057879361648681,0.0006619285820343,8.82758620689655,0.681034482758621,0.0771484375,0.0895075260429367,0,0.38451907128208,0.0629686379083012,0.704993938577586,0.181034482758621,0.931034482758621,0.0921053666255353,0.0948275862068965,0.145885667719574,0,1,0.203818132199549,0.0901834239130435,0.0126953125,0.126953125,0.024270770376504,0.0504627622412833,0,1,0.134727368035225,0.0006112361505413,0,0.024693122843393,0.003263548618868
QSAR-TID-30016,DT,GN,97,1024,15,15.4639175257732,0,0,0,0,0,0,0,0.0001987104183856,7.70371977754894E-34,0.0108387013457481,0.0012817834842877,10.5567010309278,0.793814432989691,0.0751953125,0.0914993292711989,0,0.368541684323731,0.0613935777684779,0.716776739690722,0.288659793814433,0.927835051546392,0.068428997108861,0.134020618556701,0.133624369429646,0,0.84258849790469,0.184071461116242,0.0999552408854167,0.017578125,0.1337890625,0.0159291299808854,0.0448680918895715,0,0.709955376801281,0.122464136790541,0.0001257784631039,0,0.0047162177350492,0.0005573865804775
QSAR-TID-30020,XG,WC,89,1024,15,16.8539325842697,0,0,0,0,0,0,0,0.0001343234619665,1.92592994438724E-32,0.0079079674956784,0.0008575405474637,11.5056179775281,0.797752808988764,0.0693359375,0.0927907455278551,0,0.2840269130445,0.0585606460671284,0.698362886235955,0.348314606741573,0.932584269662921,0.0594277025707314,0.123595505617978,0.129387937959162,0,0.878359225521703,0.188855290326512,0.101007634943182,0.056640625,0.125,0.0128977282532726,0.0522277583871713,0,0.771514929059085,0.135332463941637,0.0001763620501125,0,0.0067250070092501,0.000909317421774
QSAR-TID-30022,MLP,WC,81,1024,14,17.2839506172839,0,0,0,0,0,0,0,5.5785639407717E-05,1.54626133743422E-34,0.0012377660673765,0.0001810295876248,12.641975308642,0.802469135802469,0.0634765625,0.102122872675286,0,0.437951993271173,0.0656041723089844,0.702003761574074,0.246913580246914,0.950617283950617,0.0715902313094986,0.851851851851852,0.206349593392386,0,1,0.244311144219742,0.096630859375,0.0224609375,0.1279296875,0.0179309403088136,0.0836823386224073,0,1,0.182696689429664,0.0003691968926472,0,0.0163834562782298,0.0019021326240692
QSAR-TID-30024,DT,GN,84,1024,18,21.4285714285714,0.0036767747015967,2.3264382040283E-19,0.154424537467062,0.023684244948428,0.0005677842326646,0.0005677842326646,0.0005677842326646,0.0006019697455619,0,0.0191731668425722,0.0027951979270411,12.1904761904762,0.797619047619048,0.0654296875,0.104670727375976,0,0.530499911124801,0.0759282267965905,0.732759021577381,0.238095238095238,0.952380952380952,0.0851458488977458,0.107142857142857,0.128160993549595,0,0.552342321074381,0.154161278213455,0.0977621423192771,0.0283203125,0.13671875,0.0155608648607857,0.0290972468389224,0,0.211951226309512,0.0504620690761005,0.0025651627668628,0,0.0982892606452543,0.0146994118219285
QSAR-TID-30027,MLP,WC,83,1024,16,19.2771084337349,0,0,0,0,0,0,0,9.96724129820604E-05,7.44655599734188E-36,0.0055496846719301,0.0006177775585443,12.3373493975904,0.807228915662651,0.0654296875,0.0981003659659705,0,0.359791139364729,0.0620161186428989,0.740128482680723,0.240963855421687,0.903614457831325,0.117045212929186,0.120481927710843,0.131972742049699,0,1,0.174348083982773,0.100050019054878,0.052734375,0.142578125,0.0144726889851076,0.0438929734582394,0,1,0.130343228562721,0.0005255387297394,0,0.0377945029238918,0.0041726253319958
QSAR-TID-30032,SVR,GN,107,1024,17,15.8878504672897,0.0023650137032672,9.9911219657052E-20,0.0619673676591325,0.0112519563229455,0.0001310165723952,0.0001310165723952,0.0001310165723952,0.0003523845216174,0,0.017332395364746,0.0017700919978032,9.57009345794392,0.757009345794392,0.0791015625,0.0969027060131063,0.0003583835572743,0.447150167478245,0.0743562841823664,0.590792932242991,0.551401869158878,0.925233644859813,0.0501482706119467,0.579439252336449,0.163750374765049,0,0.722489772028013,0.168777067176907,0.0950029481132075,0,0.1259765625,0.0211991323577058,0.0435293233443631,0,0.521991470685091,0.0958918189700017,0.0004883837695334,0,0.0208082401722303,0.0026118600911279
QSAR-TID-30034,DT,GN,162,1024,29,17.9012345679012,0.0067146656609025,5.34519916425889E-20,0.131130336608499,0.0198400143657948,0.0004362831137995,0.0004362831137995,0.0004362831137995,0.0003570512347289,0,0.0170938014068351,0.0018323481247095,6.32098765432099,0.635802469135803,0.1005859375,0.0920506511825306,0,0.489087896734937,0.0875492404826792,0.647774402006173,0.259259259259259,0.938271604938272,0.0596753320513769,0.339506172839506,0.111529212055107,0,0.858379246467272,0.151215787066525,0.0774274553571429,0.005859375,0.169921875,0.0332546827581513,0.0205488249243111,0,0.596941616974803,0.0586206480952793,0.0007778516882553,0,0.0687806607162327,0.0056579627565247
QSAR-TID-30041,MLP,GN,81,1024,14,17.2839506172839,0,0,0,0,0,0,0,0.0001376082618411,9.4736592096436E-34,0.0032634242724773,0.0004923412674329,12.641975308642,0.802469135802469,0.0634765625,0.103258356744285,0.0008573876111097,0.402098918545885,0.0654888577945363,0.734097704475309,0.209876543209877,0.938271604938272,0.0986707384957846,0.888888888888889,0.184749301822912,0,0.930085830694106,0.262851313422218,0.099169921875,0.0283203125,0.1259765625,0.0144554801846469,0.0921400459914689,0,0.865059652457944,0.203433879812892,0.0002180813473557,0,0.010099531541076,0.0011401740217071
QSAR-TID-30042,MLP,SG,81,1024,13,16.0493827160494,0,0,0,0,0,0,0,0.0001042131828958,1.63236443008343E-32,0.0018691963144997,0.0003365300511379,12.641975308642,0.802469135802469,0.0634765625,0.108770833613216,0,0.462122254854448,0.0731107025933403,0.702413676697531,0.283950617283951,0.938271604938272,0.0678903387509375,0.901234567901235,0.192041409553064,0,0.711317726062918,0.218710027598348,0.09759521484375,0.0498046875,0.1318359375,0.0151904310881578,0.0549749547600393,0,0.50597290741132,0.0936261330537031,0.0002040952803014,0,0.0057723010412475,0.0007516623950747
QSAR-TID-30046,XG,GN,81,1024,8,9.87654320987654,0,0,0,0,0,0,0,5.68683841608023E-05,0,0.0009495983305389,0.0001721772318852,12.641975308642,0.802469135802469,0.0634765625,0.0957503390280397,0,0.334038595615723,0.062762651304093,0.660457658179012,0.419753086419753,0.938271604938272,0.053659676872601,0.814814814814815,0.21238635068865,0,0.784288918780376,0.210650719490641,0.1002685546875,0.0244140625,0.142578125,0.0158412027001575,0.0677065203664939,0,0.615109108121691,0.12635367261712,0.0004262287742168,0,0.0249173587827261,0.0028020580254281
QSAR-TID-30050,DT,NONE,80,1024,20,25,0,0,0,0,0,0,0,0.0001347017732215,1.36994450600539E-34,0.0052474567446884,0.0006494058893275,12.8,0.8,0.0625,0.103584416543232,0,0.425303255602667,0.0715818170251806,0.6720947265625,0.15,0.8875,0.240051531636806,0.15,0.126041060734167,0,0.934827700261221,0.243523179255468,0.0990036590189873,0.056640625,0.125,0.0129888402126592,0.0445733541216351,0,0.873902829175684,0.152547194318676,0.0005102710187595,0,0.0137689613529225,0.0021148345122533
rabe_265,DT,SMT,51,6,13,25.4901960784314,0.0801396446878537,0.0007408563461916,0.665832318278068,0.104053499435332,0.0170371967141647,0.0170371967141647,0.0170371967141647,0.008439928622682,9.12681848850159E-08,0.0920409037548038,0.0187394789113877,0.117647058823529,0.0196078431372549,0.166666666666667,0.207538400648077,0.091939717595945,0.422300662422876,0.126991793074924,0.457516339869281,0.372549019607843,0.568627450980392,0.0697848251766752,0,0.137662337662338,0.001998001998002,0.787212787212787,0.176686782788197,0.228915528047767,0.0811358693709775,0.485558263321674,0.104346105968071,0.0458225786280085,6.23751872503121E-06,0.619703972351325,0.133514880428303,0.0075859742876916,0,0.284575368864066,0.0401768162027118
sensory,RF,WC,576,11,69,11.9791666666667,0.128782367509308,0.0006888474797525,0.503009573345909,0.0958544622151965,0.025757024583689,0.025757024583689,0.025757024583689,0.025628813518954,6.77084672153752E-08,0.253425040766778,0.0365604931314643,0.0190972222222222,0.0138888888888889,0.727272727272727,0.0561198802145577,0.0142109675495555,0.160858408975132,0.041815957088564,0.824337121212121,0.611111111111111,0.965277777777778,0.118106142607898,0.555555555555556,0.157565217391304,0,0.8,0.12726343301466,0.28238208168643,0.0303030303030303,0.833333333333333,0.135073561163691,0.0353993055555556,0,0.36,0.0513082442688472,0.0103439773102773,0,0.36,0.0401853519025686
sleuth_case1202,DT,SMT,93,6,14,15.0537634408602,0.100309792536719,0.006700052977239,0.399158953368677,0.0834549918799392,0.0169519005175835,0.0169519005175835,0.0169519005175835,0.012757161119081,4.02344948798982E-06,0.105375081409232,0.0195501498321713,0.0645161290322581,0.021505376344086,0.333333333333333,0.293765218061212,0.0187241485001592,0.848281934013758,0.310195124601483,0.508960573476703,0.0645161290322581,0.827956989247312,0.269776067658552,0.193548387096774,0.148786089238845,0,0.650918635170604,0.152405812531463,0.267073772033857,0.0192025103481239,0.634842985318803,0.138241733099431,0.0434385081733126,0,0.423695069612361,0.0858882178862282,0.0090852599757506,0,0.159107277856342,0.0261256628492142
sleuth_case2002,SVR,SMT,147,6,12,8.16326530612245,0.119191840688623,0.003509862848203,0.655843137207384,0.117618388170763,0.0279466706992569,0.0279466706992569,0.0279466706992569,0.0238039421956143,3.14841028245763E-07,0.270254545748599,0.0473496387252742,0.0408163265306122,0.0136054421768707,0.333333333333333,0.190385010407108,0.0213921427416889,0.50415731268008,0.184497970835036,0.679138321995465,0.292517006802721,0.945578231292517,0.219693839810783,0.340136054421769,0.188584474885845,0,0.666666666666667,0.174856415239755,0.384094368340944,0.0066666666666666,0.853333333333333,0.15897520648826,0.0616007390610565,0,0.444444444444444,0.097018476739102,0.0292887595355116,0,0.444444444444444,0.0638968567832404
socmob,XG,RO,1156,39,206,17.8200692041523,0.0279741851418968,3.07759709519289E-05,0.900241317572572,0.0461810248864121,0.0029133972089129,0.0029133972089129,0.0029133972089129,0.0018359937637375,7.63411398141114E-14,0.154893498405115,0.009224707077204,0.0337370242214533,0.0008650519031141,0.0256410256410256,0.140955394913524,0.0019967245870232,0.881550897091098,0.182702771537293,0.550416999378937,0.013840830449827,0.781141868512111,0.110782820145832,0.0250865051903114,0.0202028567245959,0,0.750966183574879,0.050741160560955,0.108766859564126,0.0512820512820513,0.208234125961581,0.047421471565268,0.002819428122139,0,0.563950208873019,0.0213914983601407,8.09155714453269E-06,0,0.0048130726993833,0.0001549104423346
